45.239000	45.239000	B
45.263000	45.263000	B
45.309000	45.309000	B
45.332000	45.332000	B
45.876000	45.876000	B
46.015000	46.015000	B
46.035000	46.035000	B
46.058000	46.058000	B
46.078000	46.078000	B
46.101000	46.101000	B
46.121000	46.121000	B
46.143000	46.143000	B
46.165000	46.165000	B
46.188000	46.188000	B
46.210000	46.210000	B
46.231000	46.231000	B
46.252000	46.252000	B
46.273000	46.273000	B
46.294000	46.294000	B
46.318000	46.318000	B
46.340000	46.340000	B
46.361000	46.361000	B
46.383000	46.383000	B
46.406000	46.406000	B
46.429000	46.429000	B
46.449000	46.449000	B
46.470000	46.470000	B
46.494000	46.494000	B
46.509000	46.509000	B
46.831000	46.831000	B
46.852000	46.852000	B
46.873000	46.873000	B
46.894000	46.894000	B
46.917000	46.917000	B
46.940000	46.940000	B
46.962000	46.962000	B
46.982000	46.982000	B
47.003000	47.003000	B
47.025000	47.025000	B
47.047000	47.047000	B
47.069000	47.069000	B
47.091000	47.091000	B
47.112000	47.112000	B
47.133000	47.133000	B
47.154000	47.154000	B
47.178000	47.178000	B
47.201000	47.201000	B
47.221000	47.221000	B
47.242000	47.242000	B
47.265000	47.265000	B
47.288000	47.288000	B
47.309000	47.309000	B
47.331000	47.331000	B
47.353000	47.353000	B
47.377000	47.377000	B
47.398000	47.398000	B
47.419000	47.419000	B
47.554000	47.554000	B
48.030000	48.030000	B
48.123000	48.123000	B
48.145000	48.145000	B
48.167000	48.167000	B
48.189000	48.189000	B
48.211000	48.211000	B
48.232000	48.232000	B
48.253000	48.253000	B
48.274000	48.274000	B
48.296000	48.296000	B
48.318000	48.318000	B
48.340000	48.340000	B
48.361000	48.361000	B
48.382000	48.382000	B
48.403000	48.403000	B
48.426000	48.426000	B
48.449000	48.449000	B
48.470000	48.470000	B
48.491000	48.491000	B
48.512000	48.512000	B
48.537000	48.537000	B
48.559000	48.559000	B
48.579000	48.579000	B
48.601000	48.601000	B
48.624000	48.624000	B
48.646000	48.646000	B
48.668000	48.668000	B
48.690000	48.690000	B
48.714000	48.714000	B
48.735000	48.735000	B
48.781000	48.781000	B
48.801000	48.801000	B
48.824000	48.824000	B
48.892000	48.892000	B
49.321000	49.321000	B
49.383000	49.383000	B
49.405000	49.405000	B
49.426000	49.426000	B
49.447000	49.447000	B
49.470000	49.470000	B
49.492000	49.492000	B
49.513000	49.513000	B
49.533000	49.533000	B
49.555000	49.555000	B
49.576000	49.576000	B
49.599000	49.599000	B
49.622000	49.622000	B
49.642000	49.642000	B
49.664000	49.664000	B
49.686000	49.686000	B
49.707000	49.707000	B
49.729000	49.729000	B
49.750000	49.750000	B
49.771000	49.771000	B
49.796000	49.796000	B
49.818000	49.818000	B
49.840000	49.840000	B
49.861000	49.861000	B
49.883000	49.883000	B
49.948000	49.948000	B
49.985000	49.985000	B
50.015000	50.015000	B
50.155000	50.155000	B
50.254000	50.254000	B
50.276000	50.276000	B
50.298000	50.298000	B
50.321000	50.321000	B
50.342000	50.342000	B
50.363000	50.363000	B
50.383000	50.383000	B
50.405000	50.405000	B
50.428000	50.428000	B
50.450000	50.450000	B
50.470000	50.470000	B
50.492000	50.492000	B
50.513000	50.513000	B
50.535000	50.535000	B
50.558000	50.558000	B
50.579000	50.579000	B
50.600000	50.600000	B
50.622000	50.622000	B
50.646000	50.646000	B
50.667000	50.667000	B
50.688000	50.688000	B
50.711000	50.711000	B
50.734000	50.734000	B
50.755000	50.755000	B
50.775000	50.775000	B
50.799000	50.799000	B
50.823000	50.823000	B
50.843000	50.843000	B
50.866000	50.866000	B
50.913000	50.913000	B
50.932000	50.932000	B
51.001000	51.001000	B
51.468000	51.468000	B
51.527000	51.527000	B
51.552000	51.552000	B
51.577000	51.577000	B
51.676000	51.676000	B
52.313000	52.313000	B
52.369000	52.369000	B
52.398000	52.398000	B
52.735000	52.735000	B
52.806000	52.806000	B
53.387000	53.387000	B
53.427000	53.427000	B
53.482000	53.482000	B
53.533000	53.533000	B
53.592000	53.592000	B
53.637000	53.637000	B
54.024000	54.024000	B
54.065000	54.065000	B
54.312000	54.312000	B
54.354000	54.354000	B
54.604000	54.604000	B
54.646000	54.646000	B
54.674000	54.674000	B
54.898000	54.898000	B
54.959000	54.959000	B
54.982000	54.982000	B
55.003000	55.003000	B
55.024000	55.024000	B
55.046000	55.046000	B
55.068000	55.068000	B
55.089000	55.089000	B
55.111000	55.111000	B
55.132000	55.132000	B
55.154000	55.154000	B
55.175000	55.175000	B
55.197000	55.197000	B
55.219000	55.219000	B
55.241000	55.241000	B
55.262000	55.262000	B
55.284000	55.284000	B
55.305000	55.305000	B
55.327000	55.327000	B
55.349000	55.349000	B
55.372000	55.372000	B
55.394000	55.394000	B
55.415000	55.415000	B
55.438000	55.438000	B
55.459000	55.459000	B
55.482000	55.482000	B
55.505000	55.505000	B
55.527000	55.527000	B
55.548000	55.548000	B
55.571000	55.571000	B
55.617000	55.617000	B
55.705000	55.705000	B
56.185000	56.185000	B
56.245000	56.245000	B
56.267000	56.267000	B
56.290000	56.290000	B
56.311000	56.311000	B
56.333000	56.333000	B
56.354000	56.354000	B
56.375000	56.375000	B
56.395000	56.395000	B
56.418000	56.418000	B
56.441000	56.441000	B
56.462000	56.462000	B
56.482000	56.482000	B
56.503000	56.503000	B
56.524000	56.524000	B
56.547000	56.547000	B
56.570000	56.570000	B
56.591000	56.591000	B
56.612000	56.612000	B
56.637000	56.637000	B
56.660000	56.660000	B
56.703000	56.703000	B
56.724000	56.724000	B
56.748000	56.748000	B
56.768000	56.768000	B
56.790000	56.790000	B
56.968000	56.968000	B
57.043000	57.043000	B
57.127000	57.127000	B
57.149000	57.149000	B
57.171000	57.171000	B
57.191000	57.191000	B
57.212000	57.212000	B
57.233000	57.233000	B
57.255000	57.255000	B
57.278000	57.278000	B
57.300000	57.300000	B
57.321000	57.321000	B
57.341000	57.341000	B
57.362000	57.362000	B
57.385000	57.385000	B
57.408000	57.408000	B
57.428000	57.428000	B
57.450000	57.450000	B
57.471000	57.471000	B
57.496000	57.496000	B
57.518000	57.518000	B
57.538000	57.538000	B
57.561000	57.561000	B
57.585000	57.585000	B
57.628000	57.628000	B
57.648000	57.648000	B
57.718000	57.718000	B
58.329000	58.329000	B
58.434000	58.434000	B
58.456000	58.456000	B
58.477000	58.477000	B
58.497000	58.497000	B
58.518000	58.518000	B
58.541000	58.541000	B
58.563000	58.563000	B
58.584000	58.584000	B
58.606000	58.606000	B
58.626000	58.626000	B
58.648000	58.648000	B
58.669000	58.669000	B
58.692000	58.692000	B
58.713000	58.713000	B
58.736000	58.736000	B
58.756000	58.756000	B
58.779000	58.779000	B
58.802000	58.802000	B
58.824000	58.824000	B
58.845000	58.845000	B
58.866000	58.866000	B
58.890000	58.890000	B
58.911000	58.911000	B
58.932000	58.932000	B
58.954000	58.954000	B
59.023000	59.023000	B
59.090000	59.090000	B
59.603000	59.603000	B
59.644000	59.644000	B
59.664000	59.664000	B
59.687000	59.687000	B
59.708000	59.708000	B
59.730000	59.730000	B
59.750000	59.750000	B
59.774000	59.774000	B
59.795000	59.795000	B
59.816000	59.816000	B
59.836000	59.836000	B
59.858000	59.858000	B
59.880000	59.880000	B
59.904000	59.904000	B
59.925000	59.925000	B
59.945000	59.945000	B
59.966000	59.966000	B
59.987000	59.987000	B
60.009000	60.009000	B
60.034000	60.034000	B
60.055000	60.055000	B
60.078000	60.078000	B
60.165000	60.165000	B
60.186000	60.186000	B
60.223000	60.223000	B
60.525000	60.525000	B
60.546000	60.546000	B
60.568000	60.568000	B
60.588000	60.588000	B
60.609000	60.609000	B
60.632000	60.632000	B
60.656000	60.656000	B
60.676000	60.676000	B
60.696000	60.696000	B
60.718000	60.718000	B
60.739000	60.739000	B
60.762000	60.762000	B
60.784000	60.784000	B
60.805000	60.805000	B
60.826000	60.826000	B
60.847000	60.847000	B
60.870000	60.870000	B
60.892000	60.892000	B
60.915000	60.915000	B
60.935000	60.935000	B
60.957000	60.957000	B
60.981000	60.981000	B
61.003000	61.003000	B
61.023000	61.023000	B
61.044000	61.044000	B
61.069000	61.069000	B
61.091000	61.091000	B
61.112000	61.112000	B
61.134000	61.134000	B
61.269000	61.269000	B
61.756000	61.756000	B
61.838000	61.838000	B
61.859000	61.859000	B
61.881000	61.881000	B
61.903000	61.903000	B
61.925000	61.925000	B
61.947000	61.947000	B
61.967000	61.967000	B
61.987000	61.987000	B
62.009000	62.009000	B
62.032000	62.032000	B
62.055000	62.055000	B
62.076000	62.076000	B
62.096000	62.096000	B
62.117000	62.117000	B
62.138000	62.138000	B
62.187000	62.187000	B
62.207000	62.207000	B
62.228000	62.228000	B
62.251000	62.251000	B
62.277000	62.277000	B
62.295000	62.295000	B
62.317000	62.317000	B
62.384000	62.384000	B
62.405000	62.405000	B
62.517000	62.517000	B
62.540000	62.540000	B
62.605000	62.605000	B
63.030000	63.030000	B
63.034000	63.034000	B
63.097000	63.097000	B
63.120000	63.120000	B
63.139000	63.139000	B
63.161000	63.161000	B
63.182000	63.182000	B
63.206000	63.206000	B
63.227000	63.227000	B
63.248000	63.248000	B
63.268000	63.268000	B
63.311000	63.311000	B
63.335000	63.335000	B
63.357000	63.357000	B
63.378000	63.378000	B
63.399000	63.399000	B
63.421000	63.421000	B
63.443000	63.443000	B
63.465000	63.465000	B
63.487000	63.487000	B
63.512000	63.512000	B
63.577000	63.577000	B
63.664000	63.664000	B
63.702000	63.702000	B
63.870000	63.870000	B
63.969000	63.969000	B
63.990000	63.990000	B
64.012000	64.012000	B
64.034000	64.034000	B
64.056000	64.056000	B
64.078000	64.078000	B
64.099000	64.099000	B
64.119000	64.119000	B
64.140000	64.140000	B
64.163000	64.163000	B
64.186000	64.186000	B
64.206000	64.206000	B
64.227000	64.227000	B
64.249000	64.249000	B
64.272000	64.272000	B
64.294000	64.294000	B
64.315000	64.315000	B
64.336000	64.336000	B
64.360000	64.360000	B
64.382000	64.382000	B
64.402000	64.402000	B
64.423000	64.423000	B
64.446000	64.446000	B
64.470000	64.470000	B
64.490000	64.490000	B
64.511000	64.511000	B
64.536000	64.536000	B
64.581000	64.581000	B
64.603000	64.603000	B
64.647000	64.647000	B
64.668000	64.668000	B
65.185000	65.185000	B
65.193000	65.193000	B
65.218000	65.218000	B
65.243000	65.243000	B
65.269000	65.269000	B
66.027000	66.027000	B
66.086000	66.086000	B
66.113000	66.113000	B
66.449000	66.449000	B
66.492000	66.492000	B
67.102000	67.102000	B
67.141000	67.141000	B
67.169000	67.169000	B
67.202000	67.202000	B
67.247000	67.247000	B
67.305000	67.305000	B
67.351000	67.351000	B
67.739000	67.739000	B
67.779000	67.779000	B
68.027000	68.027000	B
68.069000	68.069000	B
68.098000	68.098000	B
68.318000	68.318000	B
68.360000	68.360000	B
84.062000	84.062000	B
84.132000	84.132000	B
84.178000	84.178000	B
84.201000	84.201000	B
84.225000	84.225000	B
84.702000	84.702000	B
84.723000	84.723000	B
84.746000	84.746000	B
85.385000	85.385000	B
85.407000	85.407000	B
85.432000	85.432000	B
85.758000	85.758000	B
85.772000	85.772000	B
85.794000	85.794000	B
85.815000	85.815000	B
85.839000	85.839000	B
85.859000	85.859000	B
85.933000	85.933000	B
87.487000	87.487000	B
87.505000	87.505000	B
87.532000	87.532000	B
87.577000	87.577000	B
87.598000	87.598000	B
87.623000	87.623000	B
87.669000	87.669000	B
87.714000	87.714000	B
87.736000	87.736000	B
87.805000	87.805000	B
88.130000	88.130000	B
88.174000	88.174000	B
88.197000	88.197000	B
88.244000	88.244000	B
88.267000	88.267000	B
88.286000	88.286000	B
88.311000	88.311000	B
88.337000	88.337000	B
88.357000	88.357000	B
88.378000	88.378000	B
88.404000	88.404000	B
88.424000	88.424000	B
88.777000	88.777000	B
88.799000	88.799000	B
88.823000	88.823000	B
89.252000	89.252000	B
89.274000	89.274000	B
89.296000	89.296000	B
89.319000	89.319000	B
89.837000	89.837000	B
89.957000	89.957000	B
89.980000	89.980000	B
90.002000	90.002000	B
90.024000	90.024000	B
90.049000	90.049000	B
90.926000	90.926000	B
90.997000	90.997000	B
92.630000	92.630000	B
92.654000	92.654000	B
92.677000	92.677000	B
94.386000	94.386000	B
94.406000	94.406000	B
94.453000	94.453000	B
94.478000	94.478000	B
94.497000	94.497000	B
94.521000	94.521000	B
94.861000	94.861000	B
94.879000	94.879000	B
94.906000	94.906000	B
94.928000	94.928000	B
96.055000	96.055000	B
96.695000	96.695000	B
96.734000	96.734000	B
96.759000	96.759000	B
96.778000	96.778000	B
96.803000	96.803000	B
96.848000	96.848000	B
96.874000	96.874000	B
96.891000	96.891000	B
96.914000	96.914000	B
97.359000	97.359000	B
97.379000	97.379000	B
97.399000	97.399000	B
97.423000	97.423000	B
97.843000	97.843000	B
97.866000	97.866000	B
97.888000	97.888000	B
101.207000	101.207000	B
101.234000	101.234000	B
101.253000	101.253000	B
101.300000	101.300000	B
101.324000	101.324000	B
101.345000	101.345000	B
101.388000	101.388000	B
101.410000	101.410000	B
101.637000	101.637000	B
101.660000	101.660000	B
101.683000	101.683000	B
101.753000	101.753000	B
101.770000	101.770000	B
101.798000	101.798000	B
101.820000	101.820000	B
102.913000	102.913000	B
102.966000	102.966000	B
102.991000	102.991000	B
103.010000	103.010000	B
103.035000	103.035000	B
103.129000	103.129000	B
103.552000	103.552000	B
103.648000	103.648000	B
103.672000	103.672000	B
103.691000	103.691000	B
103.716000	103.716000	B
103.740000	103.740000	B
104.640000	104.640000	B
104.667000	104.667000	B
104.759000	104.759000	B
104.778000	104.778000	B
104.802000	104.802000	B
106.334000	106.334000	B
106.343000	106.343000	B
106.368000	106.368000	B
106.389000	106.389000	B
106.412000	106.412000	B
106.435000	106.435000	B
106.528000	106.528000	B
106.548000	106.548000	B
108.125000	108.125000	B
108.145000	108.145000	B
108.167000	108.167000	B
108.193000	108.193000	B
108.238000	108.238000	B
108.620000	108.620000	B
108.644000	108.644000	B
108.663000	108.663000	B
108.688000	108.688000	B
109.762000	109.762000	B
109.796000	109.796000	B
109.815000	109.815000	B
109.839000	109.839000	B
109.861000	109.861000	B
110.408000	110.408000	B
110.502000	110.502000	B
110.520000	110.520000	B
110.615000	110.615000	B
110.637000	110.637000	B
111.074000	111.074000	B
111.145000	111.145000	B
111.168000	111.168000	B
111.495000	111.495000	B
111.516000	111.516000	B
111.538000	111.538000	B
111.563000	111.563000	B
113.242000	113.242000	B
113.262000	113.262000	B
113.285000	113.285000	B
113.307000	113.307000	B
113.332000	113.332000	B
113.354000	113.354000	B
113.378000	113.378000	B
113.402000	113.402000	B
114.903000	114.903000	B
115.000000	115.000000	B
115.042000	115.042000	B
115.060000	115.060000	B
115.087000	115.087000	B
115.109000	115.109000	B
115.335000	115.335000	B
115.354000	115.354000	B
115.424000	115.424000	B
115.449000	115.449000	B
115.468000	115.468000	B
115.492000	115.492000	B
115.563000	115.563000	B
116.626000	116.626000	B
116.637000	116.637000	B
116.663000	116.663000	B
116.711000	116.711000	B
118.366000	118.366000	B
118.386000	118.386000	B
118.409000	118.409000	B
118.433000	118.433000	B
118.456000	118.456000	B
119.163000	119.163000	B
119.183000	119.183000	B
119.206000	119.206000	B
119.954000	119.954000	B
120.042000	120.042000	B
120.072000	120.072000	B
120.093000	120.093000	B
120.119000	120.119000	B
120.141000	120.141000	B
121.752000	121.752000	B
121.785000	121.785000	B
121.834000	121.834000	B
121.855000	121.855000	B
121.880000	121.880000	B
121.924000	121.924000	B
121.991000	121.991000	B
122.015000	122.015000	B
122.062000	122.062000	B
122.084000	122.084000	B
122.399000	122.399000	B
122.408000	122.408000	B
122.433000	122.433000	B
122.452000	122.452000	B
122.478000	122.478000	B
122.496000	122.496000	B
122.522000	122.522000	B
122.591000	122.591000	B
122.616000	122.616000	B
122.636000	122.636000	B
122.659000	122.659000	B
123.083000	123.083000	B
123.102000	123.102000	B
123.599000	123.599000	B
123.622000	123.622000	B
124.142000	124.142000	B
124.169000	124.169000	B
124.237000	124.237000	B
124.280000	124.280000	B
124.302000	124.302000	B
124.327000	124.327000	B
124.346000	124.346000	B
124.786000	124.786000	B
124.809000	124.809000	B
124.835000	124.835000	B
125.231000	125.231000	B
125.250000	125.250000	B
125.274000	125.274000	B
126.977000	126.977000	B
126.998000	126.998000	B
127.044000	127.044000	B
127.092000	127.092000	B
127.115000	127.115000	B
128.712000	128.712000	B
128.777000	128.777000	B
128.800000	128.800000	B
128.845000	128.845000	B
129.069000	129.069000	B
129.095000	129.095000	B
129.117000	129.117000	B
129.139000	129.139000	B
129.182000	129.182000	B
129.207000	129.207000	B
129.225000	129.225000	B
129.250000	129.250000	B
129.275000	129.275000	B
130.353000	130.353000	B
130.376000	130.376000	B
130.397000	130.397000	B
130.424000	130.424000	B
130.492000	130.492000	B
130.984000	130.984000	B
130.992000	130.992000	B
131.034000	131.034000	B
131.059000	131.059000	B
131.080000	131.080000	B
131.104000	131.104000	B
131.129000	131.129000	B
131.172000	131.172000	B
131.195000	131.195000	B
131.214000	131.214000	B
133.761000	133.761000	B
133.773000	133.773000	B
133.845000	133.845000	B
133.867000	133.867000	B
133.891000	133.891000	B
133.982000	133.982000	B
135.476000	135.476000	B
135.486000	135.486000	B
135.511000	135.511000	B
135.533000	135.533000	B
135.578000	135.578000	B
135.600000	135.600000	B
135.620000	135.620000	B
135.692000	135.692000	B
136.008000	136.008000	B
136.032000	136.032000	B
136.074000	136.074000	B
136.099000	136.099000	B
136.118000	136.118000	B
136.142000	136.142000	B
150.898000	150.898000	B
150.959000	150.959000	B
150.982000	150.982000	B
151.002000	151.002000	B
151.024000	151.024000	B
151.046000	151.046000	B
151.067000	151.067000	B
151.088000	151.088000	B
151.110000	151.110000	B
151.132000	151.132000	B
151.154000	151.154000	B
151.175000	151.175000	B
151.196000	151.196000	B
151.217000	151.217000	B
151.239000	151.239000	B
151.262000	151.262000	B
151.284000	151.284000	B
151.305000	151.305000	B
151.327000	151.327000	B
151.350000	151.350000	B
152.185000	152.185000	B
152.267000	152.267000	B
152.289000	152.289000	B
152.311000	152.311000	B
152.333000	152.333000	B
152.354000	152.354000	B
152.375000	152.375000	B
152.395000	152.395000	B
152.417000	152.417000	B
152.441000	152.441000	B
152.462000	152.462000	B
152.482000	152.482000	B
152.503000	152.503000	B
152.524000	152.524000	B
152.546000	152.546000	B
152.571000	152.571000	B
152.591000	152.591000	B
152.612000	152.612000	B
152.638000	152.638000	B
152.704000	152.704000	B
152.769000	152.769000	B
152.791000	152.791000	B
152.967000	152.967000	B
153.044000	153.044000	B
153.126000	153.126000	B
153.150000	153.150000	B
153.171000	153.171000	B
153.192000	153.192000	B
153.212000	153.212000	B
153.233000	153.233000	B
153.254000	153.254000	B
153.278000	153.278000	B
153.301000	153.301000	B
153.321000	153.321000	B
153.341000	153.341000	B
153.362000	153.362000	B
153.385000	153.385000	B
153.408000	153.408000	B
153.429000	153.429000	B
153.450000	153.450000	B
153.472000	153.472000	B
153.520000	153.520000	B
153.540000	153.540000	B
153.563000	153.563000	B
153.629000	153.629000	B
153.649000	153.649000	B
154.329000	154.329000	B
154.389000	154.389000	B
154.409000	154.409000	B
154.434000	154.434000	B
154.456000	154.456000	B
154.477000	154.477000	B
154.498000	154.498000	B
154.519000	154.519000	B
154.541000	154.541000	B
154.563000	154.563000	B
154.584000	154.584000	B
154.607000	154.607000	B
154.627000	154.627000	B
154.648000	154.648000	B
154.669000	154.669000	B
154.692000	154.692000	B
154.714000	154.714000	B
154.736000	154.736000	B
154.756000	154.756000	B
154.779000	154.779000	B
154.803000	154.803000	B
154.825000	154.825000	B
154.847000	154.847000	B
154.868000	154.868000	B
154.891000	154.891000	B
154.912000	154.912000	B
154.933000	154.933000	B
154.955000	154.955000	B
155.024000	155.024000	B
155.603000	155.603000	B
155.643000	155.643000	B
155.664000	155.664000	B
155.687000	155.687000	B
155.708000	155.708000	B
155.730000	155.730000	B
155.750000	155.750000	B
155.774000	155.774000	B
155.795000	155.795000	B
155.816000	155.816000	B
155.836000	155.836000	B
155.858000	155.858000	B
155.880000	155.880000	B
155.904000	155.904000	B
155.925000	155.925000	B
155.946000	155.946000	B
155.966000	155.966000	B
155.988000	155.988000	B
156.009000	156.009000	B
156.034000	156.034000	B
156.056000	156.056000	B
156.079000	156.079000	B
156.165000	156.165000	B
156.186000	156.186000	B
156.223000	156.223000	B
156.503000	156.503000	B
156.525000	156.525000	B
156.546000	156.546000	B
156.568000	156.568000	B
156.588000	156.588000	B
156.609000	156.609000	B
156.633000	156.633000	B
156.656000	156.656000	B
156.676000	156.676000	B
156.696000	156.696000	B
156.717000	156.717000	B
156.739000	156.739000	B
156.762000	156.762000	B
156.784000	156.784000	B
156.804000	156.804000	B
156.826000	156.826000	B
156.847000	156.847000	B
156.869000	156.869000	B
156.893000	156.893000	B
156.915000	156.915000	B
156.935000	156.935000	B
156.958000	156.958000	B
157.004000	157.004000	B
157.024000	157.024000	B
157.045000	157.045000	B
157.092000	157.092000	B
157.113000	157.113000	B
157.135000	157.135000	B
157.268000	157.268000	B
157.755000	157.755000	B
157.838000	157.838000	B
157.859000	157.859000	B
157.881000	157.881000	B
157.904000	157.904000	B
157.926000	157.926000	B
157.946000	157.946000	B
157.967000	157.967000	B
157.988000	157.988000	B
158.010000	158.010000	B
158.033000	158.033000	B
158.054000	158.054000	B
158.076000	158.076000	B
158.097000	158.097000	B
158.117000	158.117000	B
158.141000	158.141000	B
